Date	Close
2022-02-01	344212.1273
2022-03-01	372542.3384
2022-04-01	362539.031
2022-05-01	356645.1345
2022-06-01	347782.9166
2022-07-01	365902.8473
2022-08-01	364495.828
2022-09-01	343558.0121
2022-10-01	376580.6162
2022-11-01	377511.2437
2022-12-01	341239.9922
2023-01-01	363384.0259
2023-02-01	370046.1452
2023-03-01	371817.2696
2023-04-01	386589.8955
2023-05-01	391501.5097
2023-06-01	429518.8153
2023-07-01	431324.7328
2023-08-01	436251.6111
2023-09-01	426182.4628
2023-10-01	412828.7082
2023-11-01	444587.1392
2023-12-01	446920.5907
2024-01-01	472361.8735
2024-02-01	502769.2154
2024-03-01	520125.3068
2024-04-01	516664.6565
2024-05-01	540734.478
2024-06-01	564978.409
2024-07-01	545276.1804
2024-08-01	535084.3505
2024-09-01	531581.1267
2024-10-01	558750.3042
2024-11-01	570547.2576
2024-12-01	582106.0506
2025-01-01	591208.5657
2025-02-01	570840.6458
2025-03-01	542900.2768
2025-04-01	520173.9798
2025-05-01	556498.5141
2025-06-01	581883.2278
2025-07-01	608245.1675
2025-08-01	614205.5006
2025-09-01	639954.1208
2025-10-01	675682.5182
2025-11-01	686810.1179
2025-12-01	692972.115
2026-01-01	700600.864
2026-02-01	710218.2313
2026-03-01	680650.9136
2026-04-01	746569.6268
2026-05-01	738747.94
