strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
Hybrid25pct_5y,2009-02,2019-02,39214923.275020964,292.14923275020965,14.642365068565933,21.40036155235464,54790876.68990679,False
DCA_7y,2009-02,2019-02,28798154.371744238,187.98154371744235,11.15691000523864,21.09941546552217,54790876.68990679,False
Hybrid25pct_7y,2009-02,2019-02,35296334.95128486,252.96334951284862,13.441761417598475,21.216479148633848,54790876.68990679,False
DCA_10y,2009-02,2019-02,23831978.265888404,138.31978265888404,9.07268632813576,17.90769074861943,54790876.68990679,False
Hybrid25pct_10y,2009-02,2019-02,31571702.87189299,215.7170287189299,12.18371060287673,19.30656915298045,54790876.68990679,False
LumpSum,2009-03,2019-03,50281445.557942,402.81445557942004,17.52784568198631,21.896560975859984,50281445.557942,False
DCA_3y,2009-03,2019-03,38552585.199429676,285.5258519942967,14.447247071201087,21.41093350768137,50281445.557942,False
Hybrid25pct_3y,2009-03,2019-03,41484800.28905778,314.84800289057773,15.289272943097586,21.41093350768135,50281445.557942,False
DCA_5y,2009-03,2019-03,34314166.18535013,243.14166185350126,13.12207037094717,21.410933507681364,50281445.557942,False
Hybrid25pct_5y,2009-03,2019-03,38305986.02849809,283.0598602849809,14.373830042107505,21.410933507681374,50281445.557942,False
DCA_7y,2009-03,2019-03,29090545.367648177,190.90545367648178,11.269256553324158,21.002014130879317,50281445.557942,False
Hybrid25pct_7y,2009-03,2019-03,34388270.41522165,243.88270415221646,13.146476292573661,21.151983913135904,50281445.557942,False
DCA_10y,2009-03,2019-03,24080677.943349816,140.80677943349818,9.185978611431844,17.855552334124436,50281445.557942,False
Hybrid25pct_10y,2009-03,2019-03,30630869.846997865,206.30869846997862,11.844834958937,19.137500677374266,50281445.557942,False
LumpSum,2009-04,2019-04,48338044.31212022,383.38044312120223,17.06549546135465,21.87106138702793,48338044.31212022,False
DCA_3y,2009-04,2019-04,40799767.335806444,307.99767335806445,15.097467694900214,21.449488704791076,48338044.31212022,False
Hybrid25pct_3y,2009-04,2019-04,42684336.57988487,326.84336579884877,15.61837298893769,21.44948870479108,48338044.31212022,False
DCA_5y,2009-04,2019-04,36251207.951096185,262.5120795109618,13.744982508421888,21.449488704791104,48338044.31212022,False
Hybrid25pct_5y,2009-04,2019-04,39272917.04135221,292.7291704135221,14.659307909628083,21.449488704791104,48338044.31212022,False
DCA_7y,2009-04,2019-04,30753456.68286882,207.53456682868818,11.889515618903301,20.957383264045255,48338044.31212022,False
Hybrid25pct_7y,2009-04,2019-04,35149603.59018168,251.49603590181678,13.394513778134032,21.127264224639585,48338044.31212022,False
DCA_10y,2009-04,2019-04,25452496.542928666,154.52496542928665,9.792592157077152,17.79209376466687,48338044.31212022,False
Hybrid25pct_10y,2009-04,2019-04,31173883.48522654,211.73883485226543,12.04154548442682,18.992083587685194,48338044.31212022,False
LumpSum,2009-05,2019-05,41923225.76859626,319.2322576859627,15.41053896829807,21.90486308088335,41923225.76859626,False
DCA_3y,2009-05,2019-05,35712842.764225945,257.12842764225945,13.57492067721755,21.42590414966557,41923225.76859626,False
Hybrid25pct_3y,2009-05,2019-05,37265438.515318535,272.65438515318533,14.059279432242056,21.425904149665538,41923225.76859626,False
DCA_5y,2009-05,2019-05,31602261.67771214,216.0226167771214,12.19456433465087,21.425904149665556,41923225.76859626,False
Hybrid25pct_5y,2009-05,2019-05,34182502.70043316,241.82502700433156,13.078590295095903,21.425904149665566,41923225.76859626,False
DCA_7y,2009-05,2019-05,26833825.035236847,168.33825035236845,10.374375251991008,20.81523782131264,41923225.76859626,False
Hybrid25pct_7y,2009-05,2019-05,30606175.218576696,206.06175218576698,11.835814747690666,21.025420800033537,41923225.76859626,False
DCA_10y,2009-05,2019-05,22191980.859164212,121.91980859164211,8.297793170413058,17.701186152359043,41923225.76859626,False
Hybrid25pct_10y,2009-05,2019-05,27124792.086522218,171.24792086522217,10.493477423118126,18.875234458749418,41923225.76859626,False
LumpSum,2009-06,2019-06,43886284.26069115,338.8628426069115,15.939889249711946,21.98356968444016,43886284.26069115,False
DCA_3y,2009-06,2019-06,37718018.44806795,277.1801844806795,14.197050456086014,21.46050558074726,43886284.26069115,False
Hybrid25pct_3y,2009-06,2019-06,39260084.901223764,292.60084901223763,14.655560949135204,21.46050558074726,43886284.26069115,False
DCA_5y,2009-06,2019-06,33150248.525243342,231.5024852524334,12.732380769073837,21.460505580747245,43886284.26069115,False
Hybrid25pct_5y,2009-06,2019-06,35834257.4591053,258.342574591053,13.613474351357047,21.460505580747245,43886284.26069115,False
DCA_7y,2009-06,2019-06,28169868.24792899,181.6986824792899,10.911985923027423,20.76509271970601,43886284.26069115,False
Hybrid25pct_7y,2009-06,2019-06,32098972.251119543,220.98972251119542,12.369671882473554,21.004168995630348,43886284.26069115,False
DCA_10y,2009-06,2019-06,23308338.838590953,133.08338838590953,8.830627258963531,17.626129205141854,43886284.26069115,False
Hybrid25pct_10y,2009-06,2019-06,28452825.194115993,184.5282519411599,11.022892927398065,18.80683713116756,43886284.26069115,False
LumpSum,2009-07,2019-07,41995809.96316409,319.9580996316409,15.430505135985651,22.001681187479345,41995809.96316409,False
DCA_3y,2009-07,2019-07,38723331.844106995,287.23331844106997,14.497834199661952,21.375601801056995,41995809.96316409,False
Hybrid25pct_3y,2009-07,2019-07,39541451.373871244,295.41451373871246,14.737467701108908,21.375601801057012,41995809.96316409,False
DCA_5y,2009-07,2019-07,33819503.62124592,238.1950362124592,12.9579294138642,21.375601801057005,41995809.96316409,False
Hybrid25pct_5y,2009-07,2019-07,35863580.20672546,258.63580206725464,13.62276778552891,21.375601801056987,41995809.96316409,False
DCA_7y,2009-07,2019-07,28782230.69626963,187.8223069626963,11.150762155910844,20.54425647165525,41995809.96316409,False
Hybrid25pct_7y,2009-07,2019-07,32085625.512993254,220.85625512993255,12.364998682137006,20.81820519750904,41995809.96316409,False
DCA_10y,2009-07,2019-07,23791884.562806055,137.91884562806052,9.054322589757845,17.55924828627455,41995809.96316409,False
Hybrid25pct_10y,2009-07,2019-07,28342865.912895575,183.42865912895573,10.979912027648098,18.568078346155424,41995809.96316409,False
LumpSum,2009-08,2019-08,40223251.41865769,302.2325141865769,14.933787178280555,22.103580065319118,40223251.41865769,False
DCA_3y,2009-08,2019-08,37106958.48872467,271.0695848872467,14.010679966785222,21.360882111591746,40223251.41865769,False
Hybrid25pct_3y,2009-08,2019-08,37886031.72120793,278.86031721207934,14.247817356058512,21.36088211159173,40223251.41865769,False
DCA_5y,2009-08,2019-08,32147392.25426824,221.4739225426824,12.38661089846862,21.36088211159172,40223251.41865769,False
Hybrid25pct_5y,2009-08,2019-08,34166357.0453656,241.663570453656,13.073248041171714,21.36088211159171,40223251.41865769,False
DCA_7y,2009-08,2019-08,27374026.974857695,173.74026974857694,10.594586474977064,20.397711269364276,40223251.41865769,False
Hybrid25pct_7y,2009-08,2019-08,30586333.085807703,205.863330858077,11.828562261166953,20.71684318308207,40223251.41865769,False
DCA_10y,2009-08,2019-08,22605352.345212683,126.05352345212681,8.497848951909127,17.466326064434174,40223251.41865769,False
Hybrid25pct_10y,2009-08,2019-08,27009827.113573935,170.09827113573937,10.44655661123266,18.47213576024192,40223251.41865769,False
LumpSum,2009-09,2019-09,41088343.658897884,310.88343658897884,15.17861805684133,22.04211593101145,41088343.658897884,False
DCA_3y,2009-09,2019-09,38282124.90844152,282.82124908441523,14.36670360245107,21.391381359672128,41088343.658897884,False
Hybrid25pct_3y,2009-09,2019-09,38983679.596055605,289.836795960556,14.574582370129296,21.391381359672124,41088343.658897884,False
DCA_5y,2009-09,2019-09,32912940.431896925,229.12940431896925,12.651419452346445,21.391381359672135,41088343.658897884,False
Hybrid25pct_5y,2009-09,2019-09,34956791.23864719,249.56791238647193,13.332157395592636,21.391381359672117,41088343.658897884,False
DCA_7y,2009-09,2019-09,28054682.565596357,180.54682565596357,10.866550704639355,20.28777420184883,41088343.658897884,False
Hybrid25pct_7y,2009-09,2019-09,31313097.83892174,213.13097838921743,12.091480022365886,20.6529121755729,41088343.658897884,False
DCA_10y,2009-09,2019-09,23151134.650721677,131.51134650721676,8.757002197701524,17.40056486312277,41088343.658897884,False
Hybrid25pct_10y,2009-09,2019-09,27635436.902765717,176.35436902765719,10.699748320104963,18.400710907486058,41088343.658897884,False
LumpSum,2009-10,2019-10,44980248.78614085,349.80248786140857,16.2257039615618,22.029215094067222,44980248.78614085,False
DCA_3y,2009-10,2019-10,40175699.57765344,301.7569957765343,14.920192496979357,21.38378146625986,44980248.78614085,False
Hybrid25pct_3y,2009-10,2019-10,41376836.87977532,313.7683687977533,15.25923393155737,21.38378146625985,44980248.78614085,False
DCA_5y,2009-10,2019-10,34273800.964692235,242.73800964692236,13.108756288811584,21.383781466259848,44980248.78614085,False
Hybrid25pct_5y,2009-10,2019-10,36950412.92005438,269.50412920054384,13.962489973709458,21.383781466259865,44980248.78614085,False
DCA_7y,2009-10,2019-10,29259515.67849915,192.5951567849915,11.333718178983677,20.13476840619274,44980248.78614085,False
Hybrid25pct_7y,2009-10,2019-10,33189698.955409575,231.89698955409574,12.745789299195053,20.561847964043498,44980248.78614085,False
DCA_10y,2009-10,2019-10,24123045.97127867,141.23045971278668,9.205173818882685,17.281718212784362,44980248.78614085,False
Hybrid25pct_10y,2009-10,2019-10,29337346.674994208,193.37346674994208,11.363297818688789,18.349524760475536,44980248.78614085,False
LumpSum,2009-11,2019-11,46781926.83249342,367.81926832493417,16.683060164905793,21.979770784909366,46781926.83249342,False
DCA_3y,2009-11,2019-11,41576257.19161504,315.7625719161504,15.314664300847491,21.377946355459645,46781926.83249342,False
Hybrid25pct_3y,2009-11,2019-11,42877674.60183464,328.77674601834644,15.670635709470847,21.37794635545964,46781926.83249342,False
DCA_5y,2009-11,2019-11,35177223.066811435,251.77223066811436,13.40342082096666,21.377946355459628,46781926.83249342,False
Hybrid25pct_5y,2009-11,2019-11,38078399.008231945,280.78399008231946,14.305694854386374,21.377946355459613,46781926.83249342,False
DCA_7y,2009-11,2019-11,30070046.439803135,200.70046439803133,11.638350214074066,19.98449400909673,46781926.83249342,False
Hybrid25pct_7y,2009-11,2019-11,34248016.53797571,242.48016537975712,13.100244153728703,20.46502068074313,46781926.83249342,False
DCA_10y,2009-11,2019-11,24776576.927073617,147.76576927073614,9.497481555725118,17.287377772384414,46781926.83249342,False
Hybrid25pct_10y,2009-11,2019-11,30277914.403428577,202.7791440342858,11.715284457318331,18.262227207857975,46781926.83249342,False
LumpSum,2009-12,2019-12,42296338.96085949,322.9633896085949,15.512844316283081,21.953858619711312,42296338.96085949,False
DCA_3y,2009-12,2019-12,42932201.69295174,329.3220169295174,15.685337012433598,21.324117847002977,42296338.96085949,True
Hybrid25pct_3y,2009-12,2019-12,42773236.00992869,327.7323600992869,15.642430495300363,21.324117847002952,42296338.96085949,True
DCA_5y,2009-12,2019-12,36027119.05330946,260.2711905330946,13.674474046035456,21.32411784700297,42296338.96085949,False
Hybrid25pct_5y,2009-12,2019-12,37594424.030196965,275.94424030196967,14.159575069079944,21.32411784700298,42296338.96085949,False
DCA_7y,2009-12,2019-12,30857759.06100841,208.5775906100841,11.927405894202025,19.7859071406742,42296338.96085949,False
Hybrid25pct_7y,2009-12,2019-12,33717404.03597121,237.1740403597121,12.92378149800799,20.273334059431473,42296338.96085949,False
DCA_10y,2009-12,2019-12,25421181.880220532,154.21181880220533,9.779076693239809,17.250269463064015,42296338.96085949,False
Hybrid25pct_10y,2009-12,2019-12,29639971.15038028,196.3997115038028,11.477642979229197,17.961892720582025,42296338.96085949,False
LumpSum,2010-01,2020-01,46789028.99893844,367.89028998938437,16.684831459852667,21.87859334406319,46789028.99893844,False
DCA_3y,2010-01,2020-01,42730714.60954344,327.3071460954344,15.630929192896126,21.365100574616836,46789028.99893844,False
Hybrid25pct_3y,2010-01,2020-01,43745293.20689223,337.4529320689223,15.902587920625821,21.365100574616804,46789028.99893844,False
DCA_5y,2010-01,2020-01,35562660.25710573,255.6266025710573,13.527068617745485,21.365100574616818,46789028.99893844,False
Hybrid25pct_5y,2010-01,2020-01,38369252.44256391,283.6925244256391,14.39270607293388,21.36510057461685,46789028.99893844,False
DCA_7y,2010-01,2020-01,30499739.216268353,204.99739216268352,11.796861739422425,19.668159917118935,46789028.99893844,False
Hybrid25pct_7y,2010-01,2020-01,34572061.66193589,245.72061661935888,13.206803509331655,20.248108798855604,46789028.99893844,False
DCA_10y,2010-01,2020-01,25121879.81874258,151.21879818742582,9.649135858297653,17.15723499165977,46789028.99893844,False
Hybrid25pct_10y,2010-01,2020-01,30538667.113791555,205.38667113791553,11.8111225800811,18.029520571347,46789028.99893844,False
LumpSum,2010-02,2020-02,42270812.132163055,322.70812132163053,15.505870952191447,21.869686688492646,42270812.132163055,False
DCA_3y,2010-02,2020-02,39260865.89589956,292.6086589589956,14.655789029592237,21.400361552354642,42270812.132163055,False
Hybrid25pct_3y,2010-02,2020-02,40013352.45496545,300.1335245496545,14.873669409591006,21.400361552354635,42270812.132163055,False
DCA_5y,2010-02,2020-02,32519171.967512928,225.19171967512926,12.515912816425567,21.400361552354642,42270812.132163055,False
Hybrid25pct_5y,2010-02,2020-02,34957082.008675486,249.57082008675485,13.332251664746341,21.40036155235463,42270812.132163055,False
DCA_7y,2010-02,2020-02,27922094.701038633,179.2209470103863,10.814042839119775,19.54304780051362,42270812.132163055,False
Hybrid25pct_7y,2010-02,2020-02,31509274.058819722,215.09274058819722,12.161508013561972,20.17233266357766,42270812.132163055,False
DCA_10y,2010-02,2020-02,23002098.500590097,130.02098500590097,8.686785889224268,17.06288759998268,42270812.132163055,False
Hybrid25pct_10y,2010-02,2020-02,27819276.908483334,178.19276908483332,10.773169905792956,17.93710517096941,42270812.132163055,False
LumpSum,2010-03,2020-03,33645072.75281572,236.45072752815724,12.899533434206155,21.89656097585999,33645072.75281572,False
DCA_3y,2010-03,2020-03,34921649.18711605,249.21649187116049,13.320758959848389,21.410933507681357,33645072.75281572,True
Hybrid25pct_3y,2010-03,2020-03,34602505.078540996,246.02505078540995,13.216768309823346,21.410933507681353,33645072.75281572,True
DCA_5y,2010-03,2020-03,28770703.03997317,187.70703039973168,11.146309621336602,21.41093350768136,33645072.75281572,False
Hybrid25pct_5y,2010-03,2020-03,29989295.46818381,199.89295468183812,11.608334238437457,21.410933507681367,33645072.75281572,False
DCA_7y,2010-03,2020-03,24744291.669698983,147.44291669698987,9.483205051658917,19.39094398663305,33645072.75281572,False
Hybrid25pct_7y,2010-03,2020-03,26969486.940478172,169.69486940478174,10.430049913549766,20.02756163113458,33645072.75281572,False
DCA_10y,2010-03,2020-03,20391950.28276633,103.9195028276633,7.385557552096178,16.99194017499008,33645072.75281572,False
Hybrid25pct_10y,2010-03,2020-03,23705230.90027867,137.0523090027867,9.014538097514336,17.697386137197693,33645072.75281572,False
LumpSum,2010-04,2020-04,37026166.63497424,270.2616663497424,13.985832413046207,21.87106138702795,37026166.63497424,False
