strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
Hybrid25pct_7y,2000-03,2010-03,8765785.946017912,-12.342140539820878,-1.3086508186848422,58.84863783237393,3994922.067486616,True
DCA_10y,2000-03,2010-03,10533207.419095008,5.332074190950076,0.5208294753924481,51.89178718949464,3994922.067486616,True
Hybrid25pct_10y,2000-03,2010-03,8898636.081192909,-11.013639188070911,-1.1600892389106887,52.75257531766496,3994922.067486616,True
LumpSum,2000-04,2010-04,4522098.732348747,-54.77901267651253,-7.629349082590952,76.7708085919665,4522098.732348747,False
DCA_3y,2000-04,2010-04,10228718.779340142,2.287187793401424,0.22639827087946873,58.84863783237393,4522098.732348747,True
Hybrid25pct_3y,2000-04,2010-04,8802063.7675923,-11.979362324077004,-1.267882577315449,58.84863783237388,4522098.732348747,True
DCA_5y,2000-04,2010-04,10961044.012655469,9.610440126554675,0.9218474863920578,58.848637832373896,4522098.732348747,True
Hybrid25pct_5y,2000-04,2010-04,9351307.692578787,-6.486923074212125,-0.6684448941916665,58.84863783237391,4522098.732348747,True
DCA_7y,2000-04,2010-04,10681325.47401895,6.8132547401895005,0.6612953745982475,58.84863783237396,4522098.732348747,True
Hybrid25pct_7y,2000-04,2010-04,9141518.788601406,-8.58481211398594,-0.8935692456727873,58.84863783237393,4522098.732348747,True
DCA_10y,2000-04,2010-04,10855899.202013949,8.558992020139499,0.824616833258518,51.542946390151066,4522098.732348747,True
Hybrid25pct_10y,2000-04,2010-04,9272449.084597649,-7.275509154023507,-0.7525297453613189,52.52554104285693,4522098.732348747,True
LumpSum,2000-05,2010-05,4654795.956617717,-53.45204043382283,-7.361809192957713,76.77080859196649,4654795.956617717,False
DCA_3y,2000-05,2010-05,9447603.323678797,-5.523966763212029,-0.5666285721728781,58.84863783237393,4654795.956617717,True
Hybrid25pct_3y,2000-05,2010-05,8249401.481913532,-17.50598518086468,-1.9060452140489237,58.84863783237388,4654795.956617717,True
DCA_5y,2000-05,2010-05,9987203.056235418,-0.12796943764582513,-0.012804319022374777,58.84863783237391,4654795.956617717,True
Hybrid25pct_5y,2000-05,2010-05,8654101.281330992,-13.458987186690086,-1.4351200338222014,58.84863783237391,4654795.956617717,True
