strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
LumpSum,2000-09,2010-09,6155897.146388511,-38.441028536114885,-4.7359292519150165,61.317538200357745,6155897.146388511,False
DCA_3y,2000-09,2010-09,7465427.383952533,-25.34572616047467,-2.8807169874147776,61.31753820035778,6155897.146388511,True
Hybrid25pct_3y,2000-09,2010-09,7138044.824561534,-28.619551754384652,-3.3152614685815984,61.317538200357724,6155897.146388511,True
DCA_5y,2000-09,2010-09,7584013.447751481,-24.15986552248519,-2.727537713032535,61.317538200357745,6155897.146388511,True
Hybrid25pct_5y,2000-09,2010-09,7226984.37241074,-27.730156275892604,-3.195463129650611,61.31753820035774,6155897.146388511,True
DCA_7y,2000-09,2010-09,7147315.893403204,-28.526841065967957,-3.3027111495998906,61.25746464402925,6155897.146388511,True
Hybrid25pct_7y,2000-09,2010-09,6899461.206649537,-31.005387933504625,-3.643388806154013,61.2708806439131,6155897.146388511,True
DCA_10y,2000-09,2010-09,7721960.449018042,-22.780395509819584,-2.5520387951916246,51.51277360078876,6155897.146388511,True
Hybrid25pct_10y,2000-09,2010-09,7330444.623360661,-26.695553766393388,-3.0577642004312566,53.856615258167494,6155897.146388511,True
LumpSum,2000-10,2010-10,6223144.162783905,-37.76855837216095,-4.632370845646394,61.317538200357745,6223144.162783905,False
DCA_3y,2000-10,2010-10,7626097.2572153155,-23.73902742784685,-2.6736953822565135,61.31753820035777,6223144.162783905,True
Hybrid25pct_3y,2000-10,2010-10,7275358.983607471,-27.246410163925294,-3.1308603066915075,61.317538200357724,6223144.162783905,True
DCA_5y,2000-10,2010-10,7689248.377587018,-23.10751622412982,-2.5933989889746156,61.317538200357745,6223144.162783905,True
Hybrid25pct_5y,2000-10,2010-10,7322722.323886238,-26.772776761137617,-3.0679814810698813,61.317538200357745,6223144.162783905,True
DCA_7y,2000-10,2010-10,7227059.54900943,-27.7294045099057,-3.195362432023785,61.23567660068837,6223144.162783905,True
Hybrid25pct_7y,2000-10,2010-10,6976080.702453055,-30.239192975469443,-3.536914430574545,61.253963150917166,6223144.162783905,True
DCA_10y,2000-10,2010-10,7849645.13529323,-21.503548647067696,-2.392092539817725,51.09863477848803,6223144.162783905,True
Hybrid25pct_10y,2000-10,2010-10,7443019.892165901,-25.569801078340994,-2.9099068028653696,53.54133764363369,6223144.162783905,True
LumpSum,2000-11,2010-11,6838059.208909928,-31.61940791090072,-3.7294870819611803,61.317538200357745,6838059.208909928,False
DCA_3y,2000-11,2010-11,7927782.12503709,-20.722178749629105,-2.2953641095870614,61.31753820035777,6838059.208909928,True
Hybrid25pct_3y,2000-11,2010-11,7655351.396005309,-23.44648603994691,-2.6364247557360443,61.317538200357724,6838059.208909928,True
DCA_5y,2000-11,2010-11,7943787.669084316,-20.562123309156842,-2.275656240534485,61.31753820035774,6838059.208909928,True
Hybrid25pct_5y,2000-11,2010-11,7667355.55404072,-23.3264444595928,-2.6211681883971716,61.31753820035774,6838059.208909928,True
DCA_7y,2000-11,2010-11,7445235.015298993,-25.547649847010067,-2.9070176837010298,61.22026643324342,6838059.208909928,True
Hybrid25pct_7y,2000-11,2010-11,7293441.063701732,-27.065589362982678,-3.106811464590742,61.243109899778716,6838059.208909928,True
DCA_10y,2000-11,2010-11,8129749.144714215,-18.702508552857854,-2.0492615467170183,50.68351679461919,6838059.208909928,True
Hybrid25pct_10y,2000-11,2010-11,7806826.6607631445,-21.931733392368557,-2.4454671360565117,53.35226261087064,6838059.208909928,True
LumpSum,2000-12,2010-12,6814631.962002331,-31.85368037997669,-3.7625203982368793,61.317538200357745,6814631.962002331,False
DCA_3y,2000-12,2010-12,8184774.262699494,-18.152257373005053,-1.9831659642244759,61.31753820035778,6814631.962002331,True
Hybrid25pct_3y,2000-12,2010-12,7842238.687525213,-21.577613124747874,-2.4013061410606107,61.317538200357724,6814631.962002331,True
DCA_5y,2000-12,2010-12,8149544.643020235,-18.504553569797654,-2.025437166416555,61.317538200357745,6814631.962002331,True
Hybrid25pct_5y,2000-12,2010-12,7815816.472765756,-21.841835272342447,-2.434239234770541,61.317538200357745,6814631.962002331,True
DCA_7y,2000-12,2010-12,7630973.535454418,-23.690264645455827,-2.6674739347388066,61.17896638951774,6814631.962002331,True
Hybrid25pct_7y,2000-12,2010-12,7426888.1420914,-25.731118579085997,-2.9309703336818815,61.21084113170099,6814631.962002331,True
DCA_10y,2000-12,2010-12,8370668.101458249,-16.293318985417514,-1.7627916937929533,50.26163166727997,6814631.962002331,True
Hybrid25pct_10y,2000-12,2010-12,7981659.066594269,-20.183409334057313,-2.229166559544482,52.97934441198328,6814631.962002331,True
LumpSum,2001-01,2011-01,6607172.0545184845,-33.928279454815154,-4.059591869380819,61.317538200357745,6607172.0545184845,False
DCA_3y,2001-01,2011-01,8488438.617070314,-15.11561382929687,-1.625444905352591,61.31753820035777,6607172.0545184845,True
Hybrid25pct_3y,2001-01,2011-01,8018121.976432366,-19.818780235676336,-2.1845931016270526,61.317538200357724,6607172.0545184845,True
DCA_5y,2001-01,2011-01,8404384.998454694,-15.956150015453064,-1.7232934685486478,61.317538200357745,6607172.0545184845,True
Hybrid25pct_5y,2001-01,2011-01,7955081.762470639,-20.449182375293606,-2.2617711468443824,61.31753820035776,6607172.0545184845,True
DCA_7y,2001-01,2011-01,7860537.093645343,-21.394629063546578,-2.378557176199958,61.13087906726001,6607172.0545184845,True
Hybrid25pct_7y,2001-01,2011-01,7547195.833863636,-24.52804166136364,-2.7748634181695597,61.17188544869565,6607172.0545184845,True
DCA_10y,2001-01,2011-01,8657093.936923899,-13.429060630761015,-1.4317121138276434,49.84099634909516,6607172.0545184845,True
Hybrid25pct_10y,2001-01,2011-01,8144613.466322548,-18.55386533677452,-2.0313670864753774,52.536797776026745,6607172.0545184845,True
LumpSum,2001-02,2011-02,7469143.10534971,-25.308568946502895,-2.8758842112164507,61.317538200357745,7469143.10534971,False
DCA_3y,2001-02,2011-02,8796167.332652394,-12.038326673476064,-1.2744985607032744,61.31753820035777,7469143.10534971,True
Hybrid25pct_3y,2001-02,2011-02,8464411.275826735,-15.355887241732646,-1.653326301443503,61.317538200357724,7469143.10534971,True
DCA_5y,2001-02,2011-02,8654664.05507167,-13.453359449283298,-1.434479087972007,61.31753820035774,7469143.10534971,True
