strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
DCA_3y,2000-02,2010-02,7737595.318568178,-22.62404681431821,-2.5323261876549097,57.36556837645364,5201461.365725389,True
Hybrid25pct_3y,2000-02,2010-02,7103561.830357487,-28.96438169642512,-3.3620704944180235,57.3655683764536,5201461.365725389,True
DCA_5y,2000-02,2010-02,8150221.183615926,-18.497788163840745,-2.024623853575569,57.36556837645362,5201461.365725389,True
Hybrid25pct_5y,2000-02,2010-02,7413031.229143293,-25.869687708567067,-2.949096468484158,57.36556837645362,5201461.365725389,True
DCA_7y,2000-02,2010-02,7575193.008119543,-24.24806991880457,-2.7388567231730443,57.365568376453666,5201461.365725389,True
Hybrid25pct_7y,2000-02,2010-02,6981760.097521011,-30.182399024789895,-3.529064014410399,57.36556837645364,5201461.365725389,True
DCA_10y,2000-02,2010-02,7697103.074506205,-23.02896925493796,-2.5834533113759273,50.866044739226965,5201461.365725389,True
Hybrid25pct_10y,2000-02,2010-02,7073192.647311002,-29.26807352688998,-3.4034648891849595,52.183744972980804,5201461.365725389,True
LumpSum,2000-03,2010-03,5737657.830873301,-42.623421691266984,-5.403849290607332,57.36556837645362,5737657.830873301,False
DCA_3y,2000-03,2010-03,8644596.274307905,-13.554037256920948,-1.4459510052568958,57.36556837645364,5737657.830873301,True
Hybrid25pct_3y,2000-03,2010-03,7917861.66344926,-20.821383365507394,-2.307597308138265,57.3655683764536,5737657.830873301,True
DCA_5y,2000-03,2010-03,8966049.87199994,-10.339501280000595,-1.0854647000874906,57.36556837645362,5737657.830873301,True
Hybrid25pct_5y,2000-03,2010-03,8158951.86171828,-18.410481382817203,-2.014133593362455,57.36556837645361,5737657.830873301,True
DCA_7y,2000-03,2010-03,8291584.676087917,-17.084153239120837,-1.8560000629582962,57.365568376453666,5737657.830873301,True
Hybrid25pct_7y,2000-03,2010-03,7653102.96478427,-23.468970352157303,-2.6392847712999434,57.365568376453645,5737657.830873301,True
DCA_10y,2000-03,2010-03,8470128.554258516,-15.298714457414842,-1.6466855030892291,50.5114743679524,5737657.830873301,True
Hybrid25pct_10y,2000-03,2010-03,7787010.873412212,-22.129891265877877,-2.4702573813696893,51.909711872103315,5737657.830873301,True
LumpSum,2000-04,2010-04,5986160.218816523,-40.13839781183477,-5.00191873796555,57.36556837645362,5986160.218816523,False
DCA_3y,2000-04,2010-04,8904503.37096484,-10.954966290351598,-1.1535741910153607,57.36556837645364,5986160.218816523,True
Hybrid25pct_3y,2000-04,2010-04,8174917.582927765,-18.250824170722346,-1.9949762411552774,57.36556837645361,5986160.218816523,True
DCA_5y,2000-04,2010-04,9084161.597483085,-9.158384025169141,-0.9559284725134121,57.36556837645361,5986160.218816523,True
Hybrid25pct_5y,2000-04,2010-04,8309661.252816444,-16.90338747183556,-1.8346245415637674,57.36556837645362,5986160.218816523,True
DCA_7y,2000-04,2010-04,8360993.421067277,-16.390065789327235,-1.774151698228077,57.365568376453666,5986160.218816523,True
Hybrid25pct_7y,2000-04,2010-04,7767285.120504595,-22.327148794954045,-2.4949914442512933,57.365568376453645,5986160.218816523,True
DCA_10y,2000-04,2010-04,8577164.999659907,-14.228350003400925,-1.5230982561065476,50.15641245956666,5986160.218816523,True
Hybrid25pct_10y,2000-04,2010-04,7929413.804449063,-20.705861955509373,-2.293353359583683,51.66761404585034,5986160.218816523,True
LumpSum,2000-05,2010-05,5781697.354942082,-42.18302645057918,-5.33149137135871,57.36556837645362,5781697.354942082,False
DCA_3y,2000-05,2010-05,8101708.681870457,-18.982913181295437,-2.0830984623480653,57.36556837645364,5781697.354942082,True
Hybrid25pct_3y,2000-05,2010-05,7521705.850138369,-24.782941498616307,-2.807750358399985,57.3655683764536,5781697.354942082,True
DCA_5y,2000-05,2010-05,8144132.258239303,-18.558677417606972,-2.031945929801948,57.36556837645361,5781697.354942082,True
Hybrid25pct_5y,2000-05,2010-05,7553523.532414999,-24.464764675850013,-2.7667149696474214,57.36556837645361,5781697.354942082,True
DCA_7y,2000-05,2010-05,7456230.085544369,-25.4376991445563,-2.8926885808882363,57.36556837645368,5781697.354942082,True
Hybrid25pct_7y,2000-05,2010-05,7037596.902893805,-29.624030971061956,-3.4521874021925303,57.365568376453645,5781697.354942082,True
DCA_10y,2000-05,2010-05,7680844.6537611475,-23.191553462388526,-2.6040499785139337,49.79949506616199,5781697.354942082,True
Hybrid25pct_10y,2000-05,2010-05,7206057.829056381,-27.939421709436186,-3.223530560445076,51.488106982389446,5781697.354942082,True
LumpSum,2000-06,2010-06,5286629.806484041,-47.133701935159586,-6.175147568796158,57.36556837645361,5286629.806484041,False
DCA_3y,2000-06,2010-06,7868005.012391783,-21.319949876082166,-2.369286594499287,57.365568376453645,5286629.806484041,True
Hybrid25pct_3y,2000-06,2010-06,7222661.210914855,-27.773387890851453,-3.201255508926326,57.36556837645361,5286629.806484041,True
DCA_5y,2000-06,2010-06,7813477.944718721,-21.865220552812794,-2.4371588400934785,57.36556837645362,5286629.806484041,True
Hybrid25pct_5y,2000-06,2010-06,7181765.910160053,-28.18234089839947,-3.256203903562027,57.36556837645361,5286629.806484041,True
DCA_7y,2000-06,2010-06,7116893.910932127,-28.831060890678728,-3.343948630238802,57.36556837645368,5286629.806484041,True
Hybrid25pct_7y,2000-06,2010-06,6659327.884820112,-33.40672115179888,-3.9841259183739486,57.36556837645364,5286629.806484041,True
DCA_10y,2000-06,2010-06,7373866.324040171,-26.261336759598297,-3.000493209905053,49.43788702663226,5286629.806484041,True
Hybrid25pct_10y,2000-06,2010-06,6852057.19465114,-31.4794280534886,-3.7097979646977697,51.14861577153348,5286629.806484041,True
LumpSum,2000-07,2010-07,5845920.930392595,-41.54079069607405,-5.226854785085166,57.36556837645362,5845920.930392595,False
DCA_3y,2000-07,2010-07,8056492.014430832,-19.435079855691683,-2.137884869147666,57.36556837645364,5845920.930392595,True
Hybrid25pct_3y,2000-07,2010-07,7503849.243421281,-24.961507565787187,-2.8308485846924802,57.36556837645361,5845920.930392595,True
DCA_5y,2000-07,2010-07,7919823.982018539,-20.80176017981461,-2.3051764242235873,57.36556837645362,5845920.930392595,True
Hybrid25pct_5y,2000-07,2010-07,7401348.219112053,-25.986517808879473,-2.9644026445551086,57.36556837645362,5845920.930392595,True
DCA_7y,2000-07,2010-07,7178674.725516442,-28.213252744835582,-3.260368768858757,57.365568376453666,5845920.930392595,True
Hybrid25pct_7y,2000-07,2010-07,6845486.276735486,-31.54513723264514,-3.719035894289835,57.365568376453645,5845920.930392595,True
DCA_10y,2000-07,2010-07,7484331.458051535,-25.15668541948465,-2.8561522663720362,49.078116686421744,5845920.930392595,True
Hybrid25pct_10y,2000-07,2010-07,7074728.826136802,-29.252711738631977,-3.401367179440562,50.998456834122265,5845920.930392595,True
LumpSum,2000-08,2010-08,5323863.335626951,-46.76136664373048,-6.10927558990425,57.36556837645362,5323863.335626951,False
DCA_3y,2000-08,2010-08,7715454.38611508,-22.845456138849208,-2.5602522932484773,57.365568376453645,5323863.335626951,True
Hybrid25pct_3y,2000-08,2010-08,7117556.623493053,-28.824433765069468,-3.3430486239133694,57.3655683764536,5323863.335626951,True
DCA_5y,2000-08,2010-08,7520884.821126301,-24.791151788736986,-2.8088113089103195,57.36556837645362,5323863.335626951,True
Hybrid25pct_5y,2000-08,2010-08,6971629.449751465,-30.283705502485358,-3.543071253123964,57.36556837645361,5323863.335626951,True
DCA_7y,2000-08,2010-08,6790063.814761595,-32.09936185238406,-3.7972724023325855,57.35191855213911,5323863.335626951,True
Hybrid25pct_7y,2000-08,2010-08,6423513.69497794,-35.7648630502206,-4.329671444880057,57.35474754288382,5323863.335626951,True
DCA_10y,2000-08,2010-08,7122157.172130472,-28.77842827869528,-3.3368028609069067,48.71215469895011,5323863.335626951,True
Hybrid25pct_10y,2000-08,2010-08,6672583.713004595,-33.27416286995405,-3.9650304285934967,50.65941048538897,5323863.335626951,True
LumpSum,2000-09,2010-09,5639932.552795116,-43.60067447204884,-5.566216294918947,57.36556837645362,5639932.552795116,False
DCA_3y,2000-09,2010-09,8031135.855955937,-19.688641440440634,-2.168728674258258,57.36556837645364,5639932.552795116,True
Hybrid25pct_3y,2000-09,2010-09,7433335.0301657375,-25.666649698342624,-2.922547575131762,57.3655683764536,5639932.552795116,True
DCA_5y,2000-09,2010-09,7770331.96603484,-22.296680339651598,-2.49116732466641,57.36556837645362,5639932.552795116,True
Hybrid25pct_5y,2000-09,2010-09,7237732.1127249105,-27.622678872750896,-3.181076293556784,57.36556837645362,5639932.552795116,True
DCA_7y,2000-09,2010-09,6995738.7631712,-30.042612368288,-3.5097662803026397,57.31672760575689,5639932.552795116,True
Hybrid25pct_7y,2000-09,2010-09,6656787.210577184,-33.43212789422816,-3.9877897558380337,57.32708197424965,5639932.552795116,True
