vix_threshold,condition_market,condition_drop,initial_ratio,amounts,ratios,avg_return_pct,median_return_pct,min_return_pct,max_return_pct,avg_cagr_pct,avg_max_drawdown_pct,worst_drawdown_pct,avg_unused_cash,avg_trigger_count
35.0,SP500,-0.2,0.2,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.3, 0.3, 0.3)",341.63661176079455,245.20360504291563,0.6434921053388942,843.0016764818822,9.424053837348447,35.33703025160843,56.77538774277283,178.0487804878049,9.329268292682928
35.0,SOX,-0.3,0.4,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.5, 0.5, 0.7)",341.6119498475797,306.32055473592925,1.2869842106777885,859.6965008157866,11.308589331648243,37.86994928117788,56.77538774277283,49.390243902439025,5.579268292682927
,SOX,-0.2,0.4,"(100, 100, 200, 200, 300)","(0.5, 0.5, 0.5, 0.5, 0.5)",341.40740347759936,391.0407793648838,1.2869842106777885,858.819916530305,12.163427637909134,38.369694456651935,56.77538774277283,21.798780487804876,5.783536585365853
,SOX,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.3, 0.3, 0.3)",341.39405212385816,392.1918413950949,1.2869842106777885,853.7694183831263,12.125951440225258,38.36997504909491,56.77538774277283,21.76829268292683,9.637195121951219
,SOX,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.5, 0.5, 0.7)",341.3811922552625,390.87237174197173,1.2869842106777885,859.6965008157866,12.163914737060901,38.36997504909491,56.77538774277283,21.76829268292683,5.783536585365853
,SOX,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.5, 0.5, 0.5)",341.27634736591494,390.19874125032356,1.2869842106777885,863.2028379577125,12.165777117900996,38.37108706168672,56.77538774277283,21.646341463414632,5.783536585365853
,SOX,-0.2,0.4,"(100, 100, 200, 200, 300)","(0.7, 0.5, 0.3, 0.3, 0.3)",341.2600654627996,392.2047402775895,1.2869842106777885,856.316447411687,12.13884585392054,38.37025460005342,56.77538774277283,21.73780487804878,7.710365853658536
35.0,SOX,-0.3,0.4,"(100, 100, 200, 200, 300)","(0.5, 0.5, 0.5, 0.5, 0.5)",341.1934984114689,304.7449122263972,1.2869842106777885,858.819916530305,11.264691639639103,37.83485889499812,56.77538774277283,51.21951219512195,5.579268292682927
,SOX,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.7, 0.7, 0.5, 0.5, 0.3)",341.17150247656747,389.5251107586753,1.2869842106777885,866.7091750996387,12.16750140291582,38.37218277603098,56.77538774277283,21.524390243902438,5.783536585365853
,SOX,-0.2,0.2,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.3, 0.3, 0.3)",341.1259026066346,392.35494510184515,0.6434921053388942,843.0016764818822,11.825226572701853,38.312011943764084,56.77538774277283,28.963414634146343,11.564024390243903
,SOX,-0.2,0.0,"(100, 100, 200, 200, 300)","(0.7, 0.5, 0.5, 0.3, 0.3)",341.12134463518333,390.14974332342854,0.0,833.4316848302014,11.535312712731377,38.2503219296671,56.77538774277283,36.3719512195122,11.564024390243903
,SOX,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.7, 0.5, 0.3, 0.3, 0.3)",341.1187752040141,390.82197089464887,1.2869842106777885,862.0468293508676,12.149398212572859,38.37218277603098,56.77538774277283,21.524390243902438,7.710365853658536
,SOX,-0.2,0.2,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.5, 0.5, 0.5)",341.015364001333,393.0563074835488,0.6434921053388942,852.3670477394006,11.868608316103117,38.312011943764084,56.77538774277283,28.963414634146343,7.710365853658536
35.0,SP500,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.3, 0.3, 0.3)",341.0055735031186,292.4678400099215,1.2869842106777885,853.7694183831263,10.39535170170944,36.24590863876078,56.77538774277283,133.53658536585365,7.774390243902439
,SOX,-0.2,0.0,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.5, 0.5, 0.5)",341.00432019724155,391.86979647353155,0.0,838.0710028506396,11.577875561114062,38.25128902997171,56.77538774277283,36.28048780487805,9.637195121951219
35.0,SP500,-0.2,0.4,"(100, 100, 200, 200, 300)","(0.7, 0.5, 0.3, 0.3, 0.3)",341.0034222049262,295.34685599007264,1.2869842106777885,856.316447411687,10.41946586500977,36.24590863876078,56.77538774277283,133.53658536585365,6.219512195121951
,SOX,-0.3,0.4,"(200, 200, 200, 200, 200)","(0.7, 0.5, 0.3, 0.3, 0.3)",340.96209787910476,393.09215075034734,1.2869842106777885,862.0468293508676,12.158926868698538,38.35997196720325,56.77538774277283,23.048780487804876,7.689024390243903
35.0,NQ100,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.7, 0.7, 0.5, 0.5, 0.3)",340.9385111662318,292.43891332843566,1.2869842106777885,866.7091750996387,11.292635814989461,37.599333355541646,56.77538774277283,64.02439024390245,5.213414634146342
,SOX,-0.2,0.0,"(200, 200, 200, 200, 200)","(0.3, 0.5, 0.7, 0.7, 0.7)",340.91195279865195,392.7534061990613,0.0,842.6872661279336,11.604857875938176,38.24999698153451,56.77538774277283,36.40243902439025,7.710365853658536
35.0,NQ100,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.5, 0.5, 0.5)",340.90668085926575,292.5441276178343,1.2869842106777885,863.2028379577125,11.112544212318298,37.32107857005349,56.77538774277283,78.65853658536585,5.213414634146342
35.0,NQ100,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.5, 0.5, 0.7)",340.8748505522996,292.64934190723284,1.2869842106777885,859.6965008157866,10.92978484564332,37.03984385188845,56.77538774277283,93.29268292682927,5.213414634146342
35.0,NQ100,-0.2,0.4,"(100, 100, 200, 200, 300)","(0.5, 0.5, 0.5, 0.5, 0.5)",340.866892975558,292.67564547958256,1.2869842106777885,858.819916530305,10.88366503020539,36.9690466095623,56.77538774277283,96.95121951219512,5.213414634146342
30.0,SP500,-0.2,0.4,"(100, 100, 200, 200, 300)","(0.7, 0.5, 0.3, 0.3, 0.3)",340.7459222362891,295.34685599007264,1.2869842106777885,856.316447411687,11.179470177472611,37.440732976483254,56.77538774277283,77.92682926829268,6.963414634146342
